date,hs300,sp500,cgb10y,gold,policy_bond,credit_bond,cash
2020-12-31,0.11813336335526065,0.10146117621941092,0.15989141946686677,0.0015138636934079672,0.013541964203236495,0.0,0.6054582130618171
2021-01-29,0.1323067726113149,0.1143313424730879,0.32815615406092896,0.0021638547500334253,0.12032205810533138,0.0,0.30271981799930336
2021-02-26,0.11622014885141015,0.10027963132706473,0.048186987658373794,0.0012412056737800198,0.045776999616670026,0.0,0.6882950268727013
2021-03-31,0.1250564936529686,0.11368692194129223,0.20113374991631458,0.002339309021238565,0.0174672903102849,0.0,0.5403162351579012
2021-04-30,0.14426469287529153,0.14880694188506882,0.05805392697512681,0.0028032306329482913,0.06359811533862376,0.0,0.5824730922929409
2021-05-31,0.14219677049426308,0.15165240957074833,0.06857420609553924,0.0032418867891875576,0.07854993369280316,0.0,0.5557847933574587
2021-06-30,0.06069614638888708,0.06389801273233314,0.4436517143760907,0.07400046551190254,0.3577536609907866,0.0,0.0
2021-07-30,0.05369306741300901,0.06036468385515531,0.43938711498208,0.06632339110641074,0.38023174264334497,0.0,0.0
2021-08-31,0.05220492643843507,0.05754835400177248,0.4353278369831956,0.07724709506592081,0.3776717875106758,0.0,2.220446049250313e-16
2021-09-30,0.04795887641022825,0.06368559680307972,0.45205138352013585,0.07174828707828342,0.36455585618827274,0.0,0.0
2021-10-29,0.05053111926403587,0.07223641408380112,0.45285158018502697,0.07537905382566412,0.34900183264147183,0.0,0.0
2021-11-30,0.05334798715556892,0.07935453803199259,0.4616273754354906,0.08958370415092774,0.31608639522602006,0.0,0.0
2021-12-31,0.051094493964848504,0.07251881274128967,0.4630627405373543,0.07708618662559794,0.33623776613090944,0.0,2.220446049250313e-16
2022-01-28,0.0537731838862318,0.07089677442188146,0.46359632937147527,0.08263595706091183,0.32909775525949975,0.0,0.0
2022-02-28,0.05589820330175793,0.06304488421177494,0.47471796745867567,0.08727721602211971,0.3190617290056718,0.0,0.0
2022-03-31,0.057492862827695744,0.0665986798865136,0.47950650828636565,0.09522418377815048,0.3011777652212745,0.0,1.1102230246251565e-16
2022-04-29,0.0581363111542236,0.06971856953118499,0.477004727162626,0.11550960582210144,0.2796307863298641,0.0,0.0
2022-05-31,0.05881758795419183,0.06744063790813633,0.4846120578621887,0.11680295882925093,0.27232675744623225,0.0,0.0
2022-06-30,0.05831305524799796,0.06328234750723198,0.4935182495979429,0.1179587634102529,0.26692758423657426,0.0,0.0
2022-07-29,0.013439669431577607,0.014083423615085418,0.10386949274524283,0.025618081710149534,0.05584676581960116,0.7871425666783435,0.0
2022-08-31,0.023442158432225326,0.02094744638042965,0.18090229949080655,0.04508153128023028,0.09453736885622147,0.6350891955600867,0.0
2022-09-30,0.02375239599599297,0.01914094155889316,0.1833286264349116,0.04496936120367253,0.09535337933596941,0.6334552954705605,0.0
2022-10-31,0.024268312850783364,0.017956137862477354,0.18023951479033629,0.045407752772165674,0.09561626674493448,0.6365120149793028,1.1102230246251565e-16
2022-11-30,0.03148856389373695,0.021531171648518303,0.21379284942055718,0.051181178557725346,0.12193128592580856,0.5600749505536536,0.0
2022-12-30,0.03174135834104079,0.021598446233106597,0.21590201698821718,0.051951228234241045,0.12269866178478857,0.5561082884186058,0.0
2023-01-31,0.03341270722891859,0.02321183447841113,0.22672930005382133,0.06243666536362166,0.11636923473010573,0.5378402581451216,0.0
2023-02-28,0.038301142999455,0.02777369853849715,0.24400419073130486,0.05797421874965561,0.11634541344706706,0.5156013355340203,0.0
2023-03-31,0.041504729811388794,0.02658086201964394,0.2511013427137924,0.05477355392671134,0.12631595787710753,0.49972355365135607,0.0
2023-04-28,0.03403426074987064,0.019898295831450544,0.23409508914103488,0.04484735628342757,0.1374068632323084,0.5297181347619079,1.1102230246251565e-16
2023-05-31,0.038119023411435256,0.02039550154303608,0.231139707933816,0.04530917925604836,0.13081823554581387,0.5342183523098504,0.0
2023-06-30,0.03859920563580288,0.020671995730927407,0.22353415719164949,0.046019864866777394,0.1274497890422988,0.543724987532544,0.0
2023-07-31,0.04024616202803506,0.020969661930574462,0.2175795103509512,0.04673466099529026,0.12374265017078925,0.5507273545243597,0.0
2023-08-31,0.039658767726535496,0.021003616350731776,0.22173096488156496,0.04710807159781329,0.12243239891564049,0.5480661805277139,0.0
2023-09-28,0.042559747954441514,0.024019356150487472,0.23022046841014368,0.04886683195828475,0.12061643028715986,0.5337171652394826,1.1102230246251565e-16
2023-10-31,0.04346802983264536,0.02607740280852915,0.24689859468764375,0.048798603404570755,0.12091140995127078,0.5138459593153403,0.0
2023-11-30,0.04313418931307944,0.026887225056567276,0.255987964592366,0.04788974180396774,0.12784927146661387,0.4982516077674056,1.1102230246251565e-16
2023-12-29,0.03813223256690214,0.027780116901728956,0.2736364427292327,0.045802093213381245,0.12708365096582522,0.48756546362292985,0.0
2024-01-31,0.038087949852203595,0.027963907699828303,0.26041895326950487,0.04688156997841129,0.12965814154055333,0.4969894776594987,0.0
2024-02-29,0.03833235732855402,0.029453934306719234,0.2552613861390019,0.0517636318977787,0.12296445504693895,0.502224235281007,2.220446049250313e-16
2024-03-29,0.051468026694933916,0.044090882382442353,0.27450241756214194,0.058425871828835754,0.09906315056573724,0.47244965096590874,1.1102230246251565e-16
2024-04-30,0.058087978651101095,0.0480890807835741,0.2827332518417384,0.06086004188689573,0.10105329830517913,0.44917634853151167,0.0
2024-05-31,0.04879807643933657,0.037069639273181465,0.2511853425578652,0.05053240170349948,0.11662859936690315,0.49578594065921405,0.0
2024-06-28,0.049623178962412154,0.03769022388136192,0.25717250177302375,0.04782265989711526,0.11790109764301827,0.4897903378430687,0.0
2024-07-31,0.04968275063448908,0.03576697307099105,0.25231982373130524,0.04445875310448021,0.11752469770173853,0.5002470017569959,0.0
2024-08-30,0.05296766509560611,0.03515319509759699,0.24687384480566363,0.04732649182559222,0.12209106374982821,0.49558773942571294,0.0
2024-09-30,0.144648966094462,0.037667333136054124,0.03971038474700288,0.16005567491627715,0.019211005599531403,0.5987066355066725,0.0
2024-10-31,0.050792476810317795,0.04547635601357656,0.29722392614848236,0.05580708769670952,0.1450788720691865,0.4056212812617272,0.0
2024-11-29,0.0594633084019203,0.05797812073821488,0.32798638654621987,0.05862422276367899,0.12799203016742908,0.36795593138253696,0.0
2024-12-31,0.05396415882886118,0.048739887448412574,0.2909896222573635,0.05771738331346849,0.14170221781013426,0.4068867303417599,2.220446049250313e-16
2025-01-27,0.07738793315996663,0.07206177245245438,0.46036871520436795,0.08840712481130478,0.2192861213032909,0.08248833306861549,0.0
2025-02-28,0.07997232319745916,0.07315459397449565,0.4569555513049826,0.08697076296134147,0.21769040073133197,0.08525636783038926,0.0
2025-03-31,0.09410857816794825,0.08542526657938249,0.46898298113085185,0.09521522745330381,0.18015721133251214,0.07611073533600142,0.0
2025-04-30,0.07410906277143947,0.05499372301239814,0.4743055880055973,0.08005893168038523,0.22796467440634266,0.08856802012383708,2.220446049250313e-16
2025-05-30,0.07245262002945996,0.054523591594024555,0.4803347491877956,0.0754591805927524,0.23003458338408264,0.08719527521188489,0.0
2025-06-30,0.07221613143591718,0.05385736321092895,0.4798248890695495,0.07870405916606124,0.22939458181003086,0.0860029753075124,0.0
2025-07-31,0.13913298424246626,0.10132226497006508,0.12517377430951918,0.1534775732494331,0.04648870414050838,0.004508889379737958,0.42989580970827
2025-08-29,0.07068033424997755,0.05731496964310676,0.4882914455776119,0.08080289681995538,0.2217283260785249,0.08118202763082356,0.0
2025-09-30,0.0703424099303315,0.059269193744006056,0.4916174488871032,0.07930308819203137,0.21883039719696512,0.0806374620495628,0.0
2025-10-31,0.08143114882542092,0.053135762181013284,0.4947994317144244,0.0646244444317141,0.23076330652435204,0.0752459063230754,0.0
2025-11-28,0.08174967595390518,0.05073870789397436,0.49972549099838687,0.061803882666619375,0.2310724598679673,0.07490978261914698,0.0
2025-12-31,0.07889728586097744,0.04897744244926969,0.5013858847480067,0.05707857251624233,0.24125669537562394,0.07240411904987984,0.0
2026-01-30,0.07294958515920723,0.04981578580029179,0.5235569623331683,0.04632680043721166,0.2381395397711357,0.06921132649898523,1.1102230246251565e-16
2026-02-27,0.07483070354381685,0.049040952909872024,0.5714356155042306,0.03888438093070898,0.2658083471113717,0.0,0.0
