date,hs300,sp500,cgb10y,gold,policy_bond,credit_bond,cash
2021-01-29,0.12127795233819397,0.11288664322734965,0.048353202795549693,0.0007139511383186057,0.023344681785291768,0.0,0.6934235687152963
2021-02-26,0.08483566590724895,0.07548961180917531,0.24825320279554972,0.10206161436378743,0.22324468178529178,0.0,0.26611522333894677
2021-03-31,0.09047266970370106,0.08039006209828796,0.38,0.11122867248521255,0.2879085957127983,0.0,0.050000000000000266
2021-04-30,0.0783363768632643,0.07995075379684871,0.38,0.09089060629557712,0.32082226304430983,0.0,0.050000000000000044
2021-05-31,0.14385327190661165,0.15338457313069312,0.18009999999999998,0.005281666966399617,0.16353479149953834,0.0,0.35384569649675734
2021-06-30,0.06493815180526766,0.06836379404190471,0.3769796491649817,0.07917229921457147,0.3605461057732744,0.0,0.050000000000000044
2021-07-30,0.05655534224772211,0.06358260981522368,0.3800030835720607,0.06985896436499345,0.38,0.0,0.050000000000000155
2021-08-31,0.053042175544032594,0.05847129961636716,0.38000056084566314,0.07848596399393704,0.37999999999999995,0.0,0.050000000000000044
2021-09-30,0.049888910623492114,0.066248529672288,0.38,0.0746356910203539,0.37922686868386596,0.0,0.050000000000000044
2021-10-29,0.05264154466577927,0.07525335820523898,0.38,0.07852724987336747,0.3635778472556142,0.0,0.050000000000000044
2021-11-30,0.05567612587253601,0.08256478387950147,0.38,0.08660521526345977,0.34515387498450273,0.0,0.050000000000000044
2021-12-31,0.05424071629730099,0.07698427057176653,0.38,0.08183288755294071,0.35694212557799176,0.0,0.050000000000000044
2022-01-28,0.05714113547962393,0.07533722014452493,0.37999999999999995,0.08781165771950801,0.349709986656343,0.0,0.050000000000000155
2022-02-28,0.060656892694107935,0.06841198018301652,0.38,0.09470724306317202,0.34622388405970356,0.0,0.050000000000000044
2022-03-31,0.06296127105046784,0.07293318387196725,0.37999999999999995,0.10428138990719288,0.32982415517037195,0.0,0.050000000000000044
2022-04-29,0.06227564230206565,0.07434675610967299,0.38,0.11596612701305897,0.31741147457520236,0.0,0.050000000000000044
2022-05-31,0.06397541360842432,0.07295432594837603,0.38,0.11913993160580447,0.3139303288373951,0.0,0.050000000000000044
2022-06-30,0.06453755731270301,0.06967241323772111,0.38,0.12255386553134066,0.31323616391823517,0.0,0.050000000000000044
2022-07-29,0.03752149429050691,0.03924852871677351,0.29232510926970784,0.0670542043845581,0.16385066333845363,0.19990000000000002,0.20009999999999994
2022-08-31,0.036501993969479056,0.0322586642779224,0.28205355930175696,0.06565906887894281,0.1536407363764597,0.3798859771954391,0.050000000000000044
2022-09-30,0.036763143868746864,0.029306376697475895,0.2848290448880661,0.06513159382067538,0.15396984072503575,0.38,0.050000000000000044
2022-10-31,0.037965473263327935,0.027829010328815764,0.2823953765811483,0.0662751480786796,0.15553499174802835,0.38,0.050000000000000044
2022-11-30,0.04079895300806023,0.027897406285686464,0.27700610438774287,0.06631418650658455,0.15798334981192577,0.38,0.050000000000000155
2022-12-30,0.040758981937142356,0.027734499274635217,0.27723912493175296,0.06671041454687661,0.15755697930959287,0.38,0.050000000000000044
2023-01-31,0.04096424000224231,0.028352033450108272,0.2796637661955767,0.07150549109477573,0.1495144692572969,0.37999999999999995,0.050000000000000266
2023-02-28,0.0420069443152288,0.02978374949655735,0.28320903227235816,0.0665840396570187,0.1484162342588369,0.38,0.050000000000000044
2023-03-31,0.0442267256950586,0.02753257895801283,0.28201558133699955,0.06117041316395477,0.15505470084597414,0.38,0.050000000000000044
2023-04-28,0.04125085413958024,0.02411751220342001,0.28373239683149476,0.05435674851849073,0.16654248830701424,0.38000000000000006,0.050000000000000044
2023-05-31,0.046648131055116275,0.02495898225527365,0.28285707299897417,0.0554470797722968,0.16008873391833905,0.38000000000000006,0.050000000000000044
2023-06-30,0.048219925727308835,0.025824420020083946,0.27924928194118037,0.05749015891141764,0.15921621340000916,0.38,0.050000000000000044
2023-07-31,0.051061004018380235,0.026604573905836704,0.2760468996921528,0.05929307523077278,0.15699444715285749,0.38000000000000006,0.050000000000000044
2023-08-31,0.050019486548984575,0.026490740024494395,0.27965742889096273,0.05941489584051853,0.15441744869503973,0.38,0.050000000000000044
2023-09-28,0.0520264837681428,0.029362078088955537,0.28142933260920777,0.059736477819365065,0.1474456277143288,0.38000000000000006,0.050000000000000044
2023-10-31,0.05096486901500243,0.030574917324410582,0.2894806731910757,0.05721479533818675,0.14176474513132445,0.38,0.050000000000000155
2023-11-30,0.049001627686447634,0.03054462858176701,0.2908093819063161,0.054404066362424,0.1452402954630452,0.38000000000000006,0.050000000000000044
2023-12-29,0.04241590099840663,0.03090085759234172,0.30437599592407544,0.0509473723535616,0.14135987313161452,0.37999999999999995,0.050000000000000266
2024-01-31,0.04316039218173625,0.03168805955536712,0.2951007916751602,0.053125121047875916,0.14692563553986052,0.38000000000000006,0.050000000000000044
2024-02-29,0.04389414918504592,0.03372752099393115,0.2922982604052027,0.05927421998616252,0.14080584942965765,0.38,0.050000000000000044
2024-03-29,0.05273677098699551,0.04426261332731404,0.2925885531780939,0.06243984634704862,0.1179722161605479,0.38,0.050000000000000044
2024-04-30,0.0574915490208212,0.04646983652527612,0.2884045955436378,0.06278773320837067,0.11484628570189417,0.38,0.050000000000000044
2024-05-31,0.05516487106049226,0.04190619835817072,0.283958058300025,0.057125477636725604,0.13184539464458636,0.38000000000000006,0.050000000000000044
2024-06-28,0.055438409161045824,0.0421070575605218,0.28730997643383627,0.0534268912629321,0.1317176655816639,0.38,0.050000000000000155
2024-07-31,0.056666329089012535,0.04079450192823388,0.2877867667277318,0.05070802848336582,0.13404437377165596,0.38,0.050000000000000044
2024-08-30,0.0598549469636633,0.039724096283498815,0.27897436786928387,0.053480262969568836,0.13796632591398506,0.37999999999999995,0.050000000000000266
2024-09-30,0.19930868134426663,0.051901003510799196,0.07874663940964448,0.2205372521528942,0.02647042904433535,0.3730359945380602,0.04999999999999982
2024-10-31,0.049773773957505735,0.04456427421493671,0.27049982651177656,0.054687810925543645,0.14216914468157435,0.38830516970866297,0.050000000000000044
2024-11-29,0.051388527635686285,0.04862911644590527,0.2909415488431314,0.05288400127476015,0.12615680580051689,0.38,0.050000000000000044
2024-12-31,0.05186120780972403,0.046840523162807304,0.2796499305811693,0.055468171379193444,0.13618016706710584,0.38,0.050000000000000044
2025-01-27,0.07233746785553843,0.06735890125941688,0.344282086369549,0.08263752872194025,0.20497514409841291,0.1784088716951423,0.050000000000000266
2025-02-28,0.08394197626381142,0.07678582971553559,0.38000000000000006,0.09128780343320628,0.22849608114960496,0.0894883094378417,0.050000000000000044
2025-03-31,0.09140248740247457,0.08116411415134152,0.38,0.0978696898368764,0.20432928678562245,0.095234421823685,0.050000000000000044
2025-04-30,0.08035498345789964,0.05962860057451153,0.37999999999999995,0.08680630803111042,0.2471775644687638,0.09603254346771457,0.04999999999999993
2025-05-30,0.07947037704030811,0.059804743842349115,0.37999999999999995,0.08276815290351663,0.2523157211762671,0.09564100503755893,0.050000000000000155
2025-06-30,0.0791333419333407,0.05901608205613287,0.38,0.08624271477428111,0.25136710481559343,0.09424075642065168,0.050000000000000155
2025-07-31,0.13913298424246626,0.10132226497006508,0.18009999999999998,0.1534775732494331,0.05146710481559341,0.004508889379737965,0.3699911833427042
2025-08-29,0.08105150159909603,0.06572499130027647,0.37163575789775366,0.0926593824196054,0.2458342223913346,0.0930941443919338,0.050000000000000155
2025-09-30,0.07886811530513169,0.0664527930003269,0.38000000000000006,0.08891485392349681,0.24535327998417175,0.09041095778687275,0.050000000000000044
2025-10-31,0.09187589591991985,0.05995120818244399,0.37999999999999995,0.07291348355185281,0.2603621075986746,0.08489730474710858,0.050000000000000266
2025-11-28,0.09314349313283858,0.05781038805531488,0.38,0.07041776561887432,0.2632780598547679,0.08535029333820418,0.050000000000000044
2025-12-31,0.09019289980996453,0.055989474309155386,0.38,0.06525043182505064,0.2757970786579249,0.08277011539790445,0.050000000000000044
2026-01-30,0.08727436493641277,0.059597886129721236,0.38,0.05542378450637807,0.2849019230803991,0.08280204134708881,0.050000000000000044
2026-02-27,0.09952647154793294,0.06522553942861059,0.38000000000000006,0.05171707666884509,0.35353091235461126,0.0,0.050000000000000044
